Id,RevenueStreamCode,TransactionBy,BillNo,ReceiptNo,StatusCode,TransactionTypeCode,TransactionType,BillAmount,AmountToPay,WardId,TransactionCode,Identifier,Identifier2,ClientName,ChannelId,ChannelFileNumber,BriefDescription,IncomeTypeId,EntryVia,RequestBy,PaymentMethod,BillType,AccountNumber,CostCenterId,DetailSerialNo,FeesId,LocalAuthorityId,StatusMessage,Year,Month,CashierId,Owner,DateCreated,LastModified
34320,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140707,KBR712B,NULL,KBR712B,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,05:37.7,05:37.7
34323,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140711,KCL169N,NULL,KCL169N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,06:28.3,06:28.3
34325,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140712,KCE518J,NULL,KCE518J,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,08:34.4,08:34.4
34327,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140713,KCG390C,NULL,KCG390C,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,09:02.3,09:02.3
34349,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140722,kbj327b,NULL,kbj327b,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,13:07.0,13:07.0
34329,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140723,KBV434E,NULL,KBV434E,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,09:10.0,09:10.0
34326,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140724,KBM425U,NULL,KBM425U,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,09:01.2,09:01.2
34331,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140725,kbb538l,NULL,kbb538l,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,09:29.6,09:29.6
34332,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140727,KCN509W,NULL,KCN509W,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,09:39.3,09:39.3
34330,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140728,Kcs866d,NULL,Kcs866d,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,09:28.3,09:28.3
34333,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140730,kcm733n,NULL,kcm733n,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,09:56.0,09:56.0
34351,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140732,kby831m,NULL,kby831m,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,13:29.8,13:29.8
34359,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140733,KAX206T,NULL,KAX206T,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,16:12.4,16:12.4
34335,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140736,Kbu849Q,NULL,Kbu849Q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,10:30.7,10:30.7
34336,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140737,KCG025J,NULL,KCG025J,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,10:33.8,10:33.8
34337,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140742,KCC821V,NULL,KCC821V,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,10:48.7,10:48.7
34338,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140743,KCB823N,NULL,KCB823N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,11:14.1,11:14.1
34339,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140744,kav656q,NULL,kav656q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,11:20.0,11:20.0
34341,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140745,KCL534R,NULL,KCL534R,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,11:21.6,11:21.6
34344,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140751,kcd415j,NULL,kcd415j,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,12:16.0,12:16.0
34342,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140753,kbw389b,NULL,kbw389b,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,12:09.9,12:09.9
34343,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140754,kcf258T,NULL,kcf258T,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,12:14.3,12:14.3
34345,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140757,KBK261A,NULL,KBK261A,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,12:24.3,12:24.3
34605,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140758,kbt336y,NULL,kbt336y,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:51.3,26:51.3
34347,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140760,KCM167N,NULL,KCM167N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,12:40.9,12:40.9
34350,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140764,KBW835E,NULL,KBW835E,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,13:09.1,13:09.1
34348,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140765,KCH082H,NULL,KCH082H,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,13:01.2,13:01.2
34354,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140769,kae792m,NULL,kae792m,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,14:08.2,14:08.2
34353,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140771,kcp904h,NULL,kcp904h,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,13:56.5,13:56.5
34355,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140774,Kcp371y,NULL,Kcp371y,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,14:30.6,14:30.6
34356,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140779,KCE906E,NULL,KCE906E,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,14:55.9,14:55.9
34357,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140782,KCKCM834J,NULL,KCKCM834J,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,15:26.3,15:26.3
34358,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140788,KCD450P,NULL,KCD450P,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,16:08.9,16:08.9
34367,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,1000,1000,48,PKN06140789,KBL762X,NULL,KBL762X,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,17:25.3,17:25.3
34360,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140790,KCA686L,NULL,KCA686L,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,16:18.1,16:18.1
34361,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140791,kbv156b,NULL,kbv156b,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,16:19.0,16:19.0
34362,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140793,kbs028d,NULL,kbs028d,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,16:30.9,16:30.9
34363,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140794,KBM467M,NULL,KBM467M,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,16:35.7,16:35.7
34364,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140797,KBP731V,NULL,KBP731V,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,16:48.0,16:48.0
34365,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140798,Kcu392q,NULL,Kcu392q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,16:50.0,16:50.0
34371,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140800,kbv353u,NULL,kbv353u,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,17:34.3,17:34.3
34366,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140801,kbp555v,NULL,kbp555v,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,17:05.9,17:05.9
34418,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140802,kcu771n,NULL,kcu771n,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:52.6,29:52.6
34369,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140804,kah313m,NULL,kah313m,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,17:30.8,17:30.8
34372,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140806,KCB274D,NULL,KCB274D,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,17:37.9,17:37.9
34373,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140809,KCM128B,NULL,KCM128B,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,18:10.5,18:10.5
34375,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140810,kcb139f,NULL,kcb139f,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,18:24.2,18:24.2
34376,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140813,KCA267E,NULL,KCA267E,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,18:41.5,18:41.5
34377,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140815,KAM677T,NULL,KAM677T,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,18:44.6,18:44.6
34378,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140818,KBU156C,NULL,KBU156C,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,19:12.5,19:12.5
34380,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140819,kbj912m,NULL,kbj912m,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,19:31.2,19:31.2
34388,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140820,KBV086Z,NULL,KBV086Z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:12.5,22:12.5
34382,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140822,KCH834A,NULL,KCH834A,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,20:03.4,20:03.4
34383,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140824,KBP632Y,NULL,KBP632Y,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,20:41.2,20:41.2
34384,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140825,KBY331U,NULL,KBY331U,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,21:02.6,21:02.6
34387,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140831,kbw385s,NULL,kbw385s,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:01.8,22:01.8
34386,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140832,KCH387P,NULL,KCH387P,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,21:41.9,21:41.9
34389,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140836,KBL683Q,NULL,KBL683Q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:20.1,22:20.1
34390,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140837,kcq803g,NULL,kcq803g,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:37.1,22:37.1
34392,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140840,kby848z,NULL,kby848z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:00.1,23:00.1
34391,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140841,kbu983q,NULL,kbu983q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,22:55.5,22:55.5
34393,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140842,kck006k,NULL,kck006k,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:01.0,23:01.0
34394,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140845,kat243N,NULL,kat243N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:11.4,23:11.4
34395,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140847,KCE956F,NULL,KCE956F,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,23:32.8,23:32.8
34470,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140852,KCE965G,NULL,KCE965G,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,46:22.5,46:22.5
34398,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140853,kbm442e,NULL,kbm442e,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,25:04.4,25:04.4
34397,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140855,KBM506W,NULL,KBM506W,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,24:56.4,24:56.4
34396,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140856,KBY896U,NULL,KBY896U,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,24:43.5,24:43.5
34399,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140860,KBL800F,NULL,KBL800F,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,25:25.3,25:25.3
34400,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140863,KAV376C,NULL,KAV376C,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,25:39.4,25:39.4
34401,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140864,KCM380C,NULL,KCM380C,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,25:43.8,25:43.8
34402,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140866,KBM283Z,NULL,KBM283Z,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:04.7,26:04.7
34404,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140876,kcf165f,NULL,kcf165f,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,26:51.2,26:51.2
34406,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140878,kbs670a,NULL,kbs670a,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,27:56.7,27:56.7
34421,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140879,KCJ663Q,NULL,KCJ663Q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:13.5,31:13.5
34405,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140880,kcn742f,NULL,kcn742f,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,27:42.9,27:42.9
34407,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140881,kch108h,NULL,kch108h,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:04.0,28:04.0
34408,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140883,kcf756t,NULL,kcf756t,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:10.7,28:10.7
34420,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140886,kbt122j,NULL,kbt122j,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,30:53.7,30:53.7
34409,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140887,KCE211G,NULL,KCE211G,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:17.7,28:17.7
34410,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140889,kcu820r,NULL,kcu820r,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:31.4,28:31.4
34414,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140890,kce261j,NULL,kce261j,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:16.4,29:16.4
34413,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140891,kch581u,NULL,kch581u,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:14.9,29:14.9
34411,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140893,KCR243E,NULL,KCR243E,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:37.2,28:37.2
34412,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140894,kbs193r,NULL,kbs193r,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,28:51.1,28:51.1
34415,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140896,KBR135N,NULL,KBR135N,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:17.3,29:17.3
34417,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140899,KBT646D,NULL,KBT646D,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,29:51.6,29:51.6
34419,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140902,KAQ833H,NULL,KAQ833H,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,30:37.9,30:37.9
34422,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140905,kcu913x,NULL,kcu913x,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:18.1,31:18.1
34423,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140906,kby669p,NULL,kby669p,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:23.1,31:23.1
34424,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140908,KBU318M,NULL,KBU318M,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:30.3,31:30.3
34425,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140910,kcc363k,NULL,kcc363k,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,31:56.4,31:56.4
34426,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140914,KCP721P,NULL,KCP721P,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,32:12.9,32:12.9
34428,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140918,KCD178C,NULL,KCD178C,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,32:28.0,32:28.0
34427,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140919,KBY767Q,NULL,KBY767Q,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,32:17.8,32:17.8
34429,PARKING,portal,NULL,NULL,RECEIPTED,NULL,PARKINGFEE,200,200,48,PKN06140921,kcb425r,NULL,kcb425r,1,NULL,Parking fee ,0,NULL,NULL,1,0,Jan-71,0803-09-00,NULL,1,1,NULL,0,0,863,NULL,32:36.9,32:36.9
